pCO2,AOU,excess DIC,T,nDIC+0.768DO,DIC-0.5TA+0.83DO,DO Saturation,label,LOF_label
383.509,-1.87710428551947,-6.44499999999971,5.993,2382.521,1227.407,0.939272686893677,0,0
344.502,-6.50487545249331,-25.6709999999998,10.697,2307.325,1159.779,0.955957835241889,0,0
324.805,1.06649601888137,-42.1619999999998,18.424,2188.154,1056.091,0.929100213572474,0,0
369.148,0.713041975604938,-13.3099999999999,9.239,2330.967,1183.674,0.931062112027107,0,0
367.674,-4.31745311141725,-12.9549999999999,5.481,2384.133,1232.637,0.946683578853698,0,0
369.252,-4.27038504778403,-12.3619999999996,6.238,2375.611,1219.638,0.946769000647439,0,0
368.074,-6.16772387648882,-12.893,5.9,2380.399,1229.541,0.952545302755873,0,0
356.382,-1.31581634846691,-19.5859999999998,10.08,2315.995,1169.868,0.937946322199493,0,0
380.861,13.0510094891474,-8.13500000000022,9.351,2323.768,1178.285,0.889559116058818,0,0
374.923,4.2077232364303,-9.86700000000019,5.101,2384.871,1234.373,0.920670888049677,0,0
419.429,8.3758041001181,6.86100000000033,3.556,2418.265,1264.364,0.908956288197248,0,0
404.799,13.9131409171535,1.77199999999993,4.357,2397.8,1247.937,0.891934320946831,0,0
339.904,7.86698339137837,-32.5940000000001,18.103,2195.606,1063.709,0.901547028719496,0,0
336.435,7.96698339137839,-34.691,18.103,2193.456,1061.326,0.901141474500549,0,0
377.284,-0.409177741913936,-8.94999999999982,5.401,2385.8,1235.465,0.934703826664493,0,0
368.248,-0.864347003913224,-12.77,6.014,2375.017,1220.561,0.936133862377668,0,0
387.136,8.03152960706194,-4.94899999999961,5.33,2384.039,1230.441,0.908930245075539,0,0
413.399,9.63252975224862,4.85400000000027,4.417,2404.186,1251.007,0.904682095967391,0,0
408.246,11.7593694429507,2.99099999999999,3.992,2405.899,1252.67,0.898688712476887,0,0
380.892,6.58872669096104,-8.13000000000011,9.412,2328.47,1183.098,0.91126392598857,0,0
389.676,18.1117660940197,-4.25900000000001,8.584,2333.022,1187.269,0.873587328503553,0,0
370.32,4.0669998937243,-11.7530000000002,5.329,2380.661,1226.711,0.921036089172535,0,0
397.657,12.7051364454705,-0.878999999999905,4.917,2389.423,1236.18,0.895034559724172,0,0
403.401,17.6294060277619,1.26299999999992,4.534,2391.963,1242.504,0.880611035339184,0,0
395.59,7.90015176622501,-1.66100000000006,4.633,2395.885,1245.974,0.909717093076117,0,0
407.369,18.3828446775127,2.66600000000017,3.645,2404.454,1252.6,0.879556101126543,0,0
379.894,16.6754701685906,-8.29599999999982,7.774,2341.052,1194.729,0.879399566616408,0,0
407.181,25.6540937145463,2.64900000000034,4.467,2387.443,1238.646,0.856663236212901,0,0
412.143,32.8094234915138,4.82500000000027,8.583,2329.718,1184.185,0.824968040760045,0,0
408.046,30.1060631435777,3.18100000000004,8.088,2337.019,1190.298,0.835090113323115,0,0
441.584,30.9556006702062,14.2190000000001,3.495,2407.435,1256.405,0.842999390149447,0,0
408.884,18.2682298456034,3.25799999999981,4.6,2392.842,1240.641,0.878615074954396,0,0
389.134,12.8371205100852,-4.12700000000041,4.776,2387.902,1234.877,0.894764799734841,0,0
423.415,29.6563320091181,8.24799999999959,3.544,2401.835,1250.852,0.846687422137352,0,0
467.945,50.54814399642,22.241,3.071,2404.597,1256.276,0.787256612034378,0,0
451.373,63.0752964773721,18.904,7.739,2329.232,1184.701,0.728855628476645,0,0
458.412,69.3756693127155,21.328,7.776,2325.762,1182.723,0.708184669830074,0,0
467.895,62.2765461799271,22.2449999999999,3.037,2395.04,1247.498,0.753407366018306,0,0
461.063,52.2555376465368,20.6590000000001,4.351,2384.461,1235.616,0.777339999384364,0,0
454.308,51.9084479138619,18.576,4.484,2381.148,1231.468,0.777905440181664,0,0
407.003,29.9876066601621,2.56299999999965,4.243,2386.985,1235.838,0.844188215843738,0,0
461.046,59.3726176317117,20.3029999999999,3.408,2390.612,1241.615,0.760190806001718,0,0
456.345,64.213253361871,19.1190000000001,3.934,2378.411,1232.762,0.743535983101398,0,0
474.716,78.3105959860983,26.2249999999999,7.023,2333.099,1189.769,0.683634657923303,0,0
461.495,68.1850346880288,20.9279999999999,4.7,2366.937,1218.545,0.727928738690418,0,0
484.569,79.2486540357759,27.0439999999999,2.913,2387.261,1241.435,0.704957347565794,0,0
466.672,63.2171829427132,22.23,3.963,2382.112,1234.426,0.74636571778152,0,0
471.775,80.155260514714,24.3800000000001,5.22,2353.526,1208.365,0.688662795297608,0,0
400.152,44.8025915906901,0.06899999999996,14.307,2242.614,1109.705,0.765024089469582,0,0
392.755,43.9823988488897,-3.35899999999992,14.311,2239.878,1107.019,0.768094018980725,0,0
481.695,80.4221022274382,27.6020000000003,5.654,2350.804,1206.41,0.68522215435316,0,0
464.019,71.7996754693185,21.4139999999998,3.906,2374.983,1228.07,0.721223877550505,0,0
483.616,74.6557122747839,27.0509999999999,3.545,2382.977,1237.32,0.714759716200438,0,0
448.37,79.2859234158696,18.105,8.403,2307.707,1167.187,0.672105599436183,0,0
445.592,80.7051608368502,17.096,8.4,2305.606,1163.175,0.66744550690491,0,0
321.733,-28.63798895060188,-47.98799999999983,21.656,2150.0984,1053.674,1.0582741685441852,0,0
327.002,-25.642871765812288,-44.96299999999974,22.826,2137.9462000000003,1041.5320000000002,1.0475666876247876,0,0
337.28,-20.564194616262114,-37.889000000000124,22.642,2143.3748,1048.6130000000003,1.024627314181495,0,0
346.939,-26.500955531128938,-32.64399999999978,24.948,2126.44,1036.155,1.0559147069215584,0,0
371.8,-49.2859656309104,-16.19399999999996,26.645,2146.9676,1033.8609999999999,1.1664955197785114,0,0
375.895,-45.35227143837429,-13.86200000000008,25.915,2152.0114000000003,1047.434,1.1457088513794802,0,0
373.955,-29.440245605395347,-15.163999999999987,26.355,2134.336,1030.525,1.0722032377356145,0,0
335.014,-20.94164961320169,-39.49399999999969,22.675,2142.1292,1047.862,1.026335006360749,0,0
358.823,-19.111098564228598,-24.264000000000124,25.674,2124.6292000000003,1016.552,1.0225197101466812,0,0
324.47,-28.35142264962687,-45.71900000000005,21.097,2158.2676,1060.751,1.0557762182068537,0,0
356.138,-32.533949107469,-25.702999999999975,25.266,2138.9402,1029.1019999999999,1.0838926463900243,0,0
374.997,-25.329333490286075,-14.489000000000033,26.555,2129.4166,1021.4909999999999,1.0532453703818367,0,0
358.697,-37.299405336753466,-24.011999999999944,25.056,2146.5522,1036.2669999999998,1.1053033383497348,0,0
360.298,-46.875157553926186,-23.082000000000107,25.662,2148.728,1036.7749999999999,1.1515490571635285,0,0
349.152,-23.32386438157198,-30.229000000000042,25.622,2123.729,1012.37,1.0419436650574507,0,0
384.892,-27.501717766484774,-8.655999999999949,26.482,2136.866,1030.9,1.0634354778806105,0,0
366.343,-36.69594084416349,-19.604000000000042,25.781,2141.9186,1035.1109999999999,1.104717916465474,0,0
345.396,-33.33951731670058,-32.662000000000035,25.949,2126.5308,1014.173,1.0892426655670193,0,0
357.519,-20.768190855464525,-25.795000000000073,24.321,2133.044,1047.5349999999999,1.028606946905597,0,0
341.02,-29.127527254913588,-34.725000000000136,24.365,2139.1040000000003,1023.685,1.0658413485680862,0,0
360.179,-19.373597887579223,-23.08100000000013,26.188,2123.3289999999997,1005.105,1.024270215086609,0,0
364.542,-33.80272585215826,-20.53800000000001,25.344,2143.5114,1034.149,1.0900456880505731,0,0
346.104,-19.79009193859207,-32.39799999999991,26.067,2114.9298,1004.6529999999999,1.026137214438728,0,0
380.963,-43.87004573525351,-10.884000000000015,25.923,2153.7664,1048.3890000000001,1.1387900627578005,0,0
376.528,-29.9298825632126,-13.531999999999925,26.337,2136.1079999999997,1028.04,1.074503507329022,0,0
355.375,-20.475765562195164,-25.964999999999918,24.787,2135.1338,1023.203,1.0273166846007307,0,0
383.123,-17.883244809478356,-9.67599999999993,26.111,2132.4728,1027.478,1.0174566502704154,0,0
324.455,-26.71484996118872,-46.817000000000235,22.834,2136.7772,1040.312,1.0523779671612357,0,0
382.233,-27.993145366983384,-10.213999999999942,26.389,2136.7694,1031.364,1.0655517578905516,0,0
370.82,-36.33009028619978,-16.97700000000009,26.063,2140.6474,1035.1989999999998,1.1038917148564458,0,0
342.51,-27.216296017038957,-35.69200000000001,24.895,2124.8102,1034.952,1.0591054785375744,0,0
360.64,-23.719779367378578,-22.948000000000093,25.35,2133.3916,1023.4159999999999,1.0433449490471525,0,0
336.697,-41.18052559685219,-39.029000000000224,24.87,2134.1284,1035.554,1.1231673399567557,0,0
331.801,-27.49685298579297,-41.65200000000027,22.838,2142.4246000000003,1044.826,1.0558486919424062,0,0
338.155,-20.610427369359456,-37.44200000000001,22.709,2143.3082,1048.897,1.024939295518922,0,0
337.032,-28.12987707877565,-37.468999999999824,24.365,2135.8160000000003,1021.805,1.061308326144517,0,0
366.917,-28.53752269470783,-19.451000000000022,26.341,2129.4357999999997,1022.8779999999999,1.067946872543604,0,0
358.896,-36.60514007134279,-23.942999999999984,25.059,2146.1756,1036.136,1.1021093890206217,0,0
368.699,-37.143353052731925,-18.332999999999856,26.069,2140.0388,1035.2630000000001,1.1077186902261424,0,0
359.28,-33.899291998574796,-23.8599999999999,25.344,2140.4962,1031.832,1.0904903620905473,0,0
349.896,-32.751977087531486,-29.756999999999834,25.948,2128.88,1015.8750000000001,1.086506721425497,0,0
350.712,-16.27822769798891,-29.240999999999985,25.627,2119.6530000000002,1007.5600000000001,1.0091534292985695,0,0
373.011,-24.58053970033609,-15.692000000000007,26.353,2129.8378000000002,1021.5580000000002,1.0493231081678167,0,0
354.747,-20.94720258238607,-27.648999999999887,24.327,2131.7096,1046.151,1.0294172508668378,0,0
353.388,-32.461319389710184,-27.52300000000014,25.276,2137.1724,1028.119,1.0835771531291025,0,0
366.389,-17.57338012056391,-19.500999999999976,26.315,2123.2548,1008.913,1.0160801521497387,0,0
380.162,-28.845740135543025,-11.452999999999975,26.357,2137.4802,1031.527,1.069405116178293,0,0
338.831,-42.79042963656221,-37.577000000000226,24.869,2137.324,1038.665,1.130496423666423,0,0
356.569,-43.780268201928806,-26.04300000000012,25.921,2139.2786,1038.606,1.1383803543153443,0,0
359.058,-21.814652924652307,-24.042000000000144,26.073,2124.4888,1012.1629999999998,1.035631674483693,0,0
350.578,-47.385235135377144,-29.340999999999894,25.668,2143.195,1033.19,1.1539333820940725,0,0
382.246,-28.219373005483874,-10.253999999999905,26.485,2135.8836,1029.981,1.0668393132643097,0,0
370.647,-35.630985136822005,-17.007000000000062,25.783,2143.4868,1035.698,1.0997767357247967,0,0
358.527,-17.61331210285323,-24.496999999999844,25.676,2123.3482,1015.1569999999999,1.0155401425306065,0,0
361.476,1.084875021639533,-22.464999999999918,25.354,2114.9492,1003.2320000000001,0.9284258339393294,0,0
320.749,-24.020359348314628,-48.4079999999999,21.07,2152.973,1056.065,1.0370267804592286,0,0
344.66,-27.31058683222699,-34.26800000000003,24.891,2126.3,1036.285,1.059537244775463,0,0
353.893,-20.23149201691828,-26.958000000000084,24.791,2133.8014,1021.9540000000001,1.0262222773221845,0,0
377.304,-17.700984553249043,-13.181999999999789,26.09,2129.367,1025.395,1.016566095377413,0,0
378.596,-27.309638482841905,-12.41800000000012,26.394,2134.1578,1028.883,1.0623370306168687,0,0
339.568,-20.74716891209269,-36.51800000000003,22.713,2144.179,1049.33,1.0255623693744516,0,0
371.612,-23.742278857430506,-16.491999999999962,25.695,2135.879,1029.0200000000002,1.0441206813043236,0,0
354.504,-21.229712416479543,-27.894000000000233,24.319,2131.848,1047.1999999999998,1.0307031640298057,0,0
346.549,-25.960884430873875,-32.009000000000015,25.952,2121.5796,1008.9309999999999,1.054776356075945,0,0
380.758,-24.81409864032426,-11.173999999999978,26.394,2133.4878,1028.008,1.0505622197079416,0,0
383.553,-26.719346895908103,-9.5,26.359,2137.3885999999998,1030.901,1.0594300063440532,0,0
376.765,-19.389365445490085,-13.472999999999956,26.071,2130.8874,1023.7389999999999,1.0244427242170207,0,0
320.622,-24.695697625592373,-48.53899999999976,21.065,2153.5406,1056.596,1.039926683437766,0,0
343.456,0.05010520452066203,-33.24199999999996,24.369,2118.2344000000003,1000.949,0.9332241505059002,0,0
345.566,-47.80792023161584,-32.695000000000164,25.67,2140.2902,1031.3719999999998,1.1559252745705553,0,0
328.168,-26.17860677259941,-44.28899999999976,22.837,2139.1692000000003,1042.5970000000002,1.0499706424661,0,0
362.328,-22.908578593139595,-21.860999999999876,25.061,2137.755,1026.615,1.0390045375156913,0,0
380.482,-17.407881361025346,-11.323000000000093,26.086,2130.9206,1026.2459999999999,1.0151926781894092,0,0
381.732,-24.836137849626738,-10.58400000000006,26.53,2132.7286,1025.4759999999999,1.0509168828314697,0,0
377.136,-26.219604956009334,-13.259999999999991,26.342,2133.7954,1025.8190000000002,1.0570115420199075,0,0
450.019,36.31314037966982,24.221000000000004,21.796,2170.9552,1063.357,0.7752143253632433,0,0
354.587,-19.62219260996531,-26.56899999999996,24.795,2133.8896,1022.1560000000001,1.0234242591445455,0,0
352.776,-14.611197921563416,-27.957999999999856,25.628,2119.5114,1006.9490000000001,1.001412109305978,0,0
341.296,-23.904812206448952,-36.652000000000044,24.892,2121.6138,1032.1129999999998,1.0438105849780925,0,0
366.338,-18.198098568077256,-19.576000000000022,26.313,2123.5806,1009.111,1.0190281696082577,0,0
355.829,-9.469365503581344,-26.001999999999953,25.275,2120.9994,1009.929,0.9772470341210195,0,0
338.314,-38.016396443227734,-38.184999999999945,24.863,2132.5627999999997,1036.4479999999999,1.1086214581439497,0,0
469.569,47.52766618109513,32.628000000000156,20.711,2181.4433999999997,1079.9140000000002,0.7302491219668719,0,0
383.207,-27.813565044890993,-9.733999999999924,26.49,2136.2354,1030.499,1.0649172727682954,0,0
354.521,-23.72693146262435,-26.988000000000056,26.076,2123.174,1011.84,1.0445956287616527,0,0
417.769,28.66886634009373,8.992999999999938,22.206,2157.765,1050.67,0.8076177520525316,0,0
361.453,26.620167610446344,-22.516000000000076,25.344,2095.4852,981.967,0.810145908987439,0,0
540.681,87.96423790525657,57.452999999999975,18.596,2199.0863999999997,1087.719,0.5721527175048325,0,0
384.94,-28.42840575182825,-8.747000000000071,26.398,2138.6186,1032.5459999999998,1.0676296727262207,0,0
379.058,-25.04891480733926,-12.143000000000029,25.901,2138.8707999999997,1033.118,1.050624701842523,0,0
367.166,-11.342335482332857,-19.335999999999785,24.957,2130.0704,1029.454,0.9857469175655292,0,0
354.583,-20.650700842440898,-27.886999999999716,24.325,2131.4292,1046.5520000000001,1.0280605129274945,0,0
429.808,15.884300851017713,14.662000000000262,21.291,2183.1364,1076.3990000000001,0.8648658445175452,0,0
377.843,-17.199979456214464,-12.94600000000014,26.087,2129.351,1025.28,1.0142132399693902,0,0
376.478,-24.081836994912237,-13.692999999999984,26.349,2131.5048,1022.9429999999999,1.0469729971090915,0,0
457.734,43.83308291136302,26.827000000000226,20.418,2185.0166,1072.7960000000003,0.7474977156940501,0,0
351.124,-37.585135915081366,-29.613000000000056,24.816,2140.7594,1044.0490000000002,1.1065221852881506,0,0
367.175,-17.459983023910127,-19.10699999999997,26.314,2123.788,1009.4300000000001,1.0155414309548276,0,0
559.596,91.79538494326664,63.347999999999956,18.214,2206.3526,1096.2259999999999,0.5592671761755177,0,0
380.25,-24.210289922662867,-11.557000000000016,26.466,2131.6366000000003,1027.411,1.0478839062436531,0,0
341.693,-20.606446494548408,-35.159999999999854,22.703,2145.6062,1050.647,1.0249198933310928,0,0
350.423,-43.0615641565777,-29.554999999999836,25.66,2139.9316,1030.221,1.1337918875881257,0,0
393.192,-15.877937911054033,-4.023999999999887,24.78,2147.598,1052.005,1.0065993831983553,0,0
356.017,-18.953716508797555,-25.71199999999999,24.779,2134.5418,1022.758,1.0203299171346445,0,0
361.054,-20.366954767522913,-22.886999999999944,26.09,2124.5108,1012.068,1.0288757047550299,0,0
376.668,-27.435815118975995,-13.692000000000007,26.49,2132.1152,1027.767,1.0631463882066015,0,0
409.187,-3.85091804709333,4.688999999999851,23.734,2162.1402000000003,1055.897,0.9508132387491522,0,0
320.254,-26.860122952760037,-48.88099999999986,21.074,2154.7484,1058.0390000000002,1.0492930102864886,0,0
329.735,-26.298165208270007,-43.24000000000024,22.84,2140.2619999999997,1043.4299999999998,1.0505137038778254,0,0
531.212,76.46449098383164,55.085999999999785,19.14,2198.4324,1092.0389999999998,0.615893186281899,0,0
454.341,55.107719652449646,26.61999999999989,22.342,2150.5248,1047.478,0.6904734963028392,0,0
346.081,-24.693301421237635,-33.389000000000124,24.891,2125.3842,1034.977,1.0474442254812657,0,0
445.265,25.716452779796498,22.315999999999804,21.905,2174.0296,1073.491,0.8209719614235458,0,0
405.356,0.9513070507914279,2.6419999999998254,22.956,2164.7752,1058.9869999999999,0.9292203470572197,0,0
482.14,42.29731879565017,35.77599999999984,18.076,2219.9052,1110.1419999999998,0.7615626041363598,0,0
569.744,114.54212613010439,64.79199999999992,16.697,2207.6333999999997,1095.0790000000002,0.4800996274723473,0,0
373.089,-16.32356596797777,-15.882000000000062,26.087,2125.8338,1022.7330000000001,1.0101071950448501,0,0
344.274,-21.538350696582143,-32.577999999999975,20.921,2169.4882,1071.8870000000002,1.0259475967164284,0,0
347.386,-21.271222699013208,-32.71399999999994,24.142,2129.7476,1045.981,1.0305794480962147,0,0
521.44,70.85281460722337,52.228000000000065,19.72,2192.6244,1087.979,0.6357392972943695,0,0
372.155,-17.0281207528364,-16.244000000000142,26.083,2127.5508,1017.613,1.0132971010055147,0,0
324.149,-27.485301379548446,-46.11899999999969,20.982,2158.9964,1061.8690000000001,1.0517843277955345,0,0
389.69,-12.685878960443063,-6.007999999999811,25.393,2140.0064,1035.704,0.9923322027524503,0,0
372.107,-24.120180640125767,-16.53899999999976,26.442,2127.2246,1024.3110000000001,1.0474060028460301,0,0
352.421,-25.2636206056373,-29.15599999999995,24.842,2130.1558,1038.8079999999998,1.0500022573998455,0,0
379.787,-8.620500826413235,-11.881000000000313,25.753,2126.1664,1025.2889999999998,0.9737506054743111,0,0
378.997,-22.871741361503723,-12.239000000000033,26.35,2132.1332,1023.597,1.0412631445988392,0,0
337.253,-31.99991476742133,-38.115999999999985,22.698,2151.0236,1054.926,1.07555642891315,0,0
575.135,103.10519914647864,64.05799999999999,15.16,2235.385,1118.3149999999998,0.538371077722434,0,0
495.507,75.51992572908787,43.13000000000011,20.499,2171.2441999999996,1068.3719999999998,0.6114427624694597,0,0
574.131,98.25507727645831,66.27700000000004,16.871,2219.6974,1107.9940000000001,0.5432608519217416,0,0
477.916,52.73675668326905,36.42099999999982,21.205,2174.0924,1072.639,0.7055868618461486,0,0
537.003,86.1376766746312,57.10100000000011,19.113,2192.6718,1085.738,0.5756775494223333,0,0
558.909,96.43199437459734,62.14799999999968,17.191,2213.0488,1103.6429999999998,0.5480031010140273,0,0
382.54,-25.37849135280203,-10.2349999999999,26.335,2135.3074,1031.539,1.0531438110101776,0,0
544.461,82.45652488622176,58.53399999999965,18.418,2206.9125999999997,1097.2309999999998,0.5960992946061477,0,0
379.204,-19.50308994325161,-12.090999999999894,22.905,2162.1988,1072.588,1.020517744485305,0,0
625.413,129.03034588811278,77.81100000000015,15.233,2228.0516,1108.9860000000003,0.4382685389628139,0,0
411.612,8.420860250625054,6.018000000000029,23.09,2156.3428,1063.9330000000002,0.895755596442957,0,0
381.817,-18.71165926692592,-10.553999999999633,23.121,2161.6456,1071.0760000000002,1.0172284627897263,0,0
428.427,9.278683235609407,14.379999999999654,23.154,2167.3284,1063.7839999999999,0.8920263370938548,0,0
341.055,-8.434972174778125,-34.26599999999962,19.904,2169.693,1072.25,0.9689883905134679,0,0
415.781,11.767595238612245,8.079000000000178,23.714,2152.3828,1049.633,0.880352806227088,0,0
613.327,118.01923131663526,74.19700000000012,14.871,2237.164,1119.26,0.48383301244310645,0,0
397.415,19.941091455275284,-1.7070000000003347,22.635,2146.552,1049.2649999999999,0.8449993675756301,0,0
646.712,113.80793802622767,81.88099999999986,14.474,2252.9994,1133.8890000000001,0.5035416540335826,0,0
552.089,98.30385488010003,59.48299999999972,16.876,2212.9496,1101.7109999999998,0.5429820562035733,0,0
351.947,-25.317727505507918,-29.05099999999993,23.06,2149.4292,1060.687,1.0467543552537073,0,0
465.988,45.38806088782357,31.11200000000008,20.195,2184.4082,1088.252,0.7406863355297091,0,0
436.995,15.786289632698157,18.771999999999935,22.692,2167.2136,1073.2859999999998,0.8632771291033073,0,0
365.723,-13.163591133137373,-20.459000000000287,23.245,2145.836,1059.33,0.9925733110250099,0,0
534.514,86.207720896068,54.25199999999995,17.158,2213.3612,1105.292,0.5889822959048727,0,0
589.039,130.83351615162564,67.96399999999994,14.802,2220.5046,1104.236,0.43504337691436185,0,0
369.957,-5.422363809337924,-17.86299999999983,26.089,2115.6956,1012.686,0.9589151175940814,0,0
428.915,20.364834466258174,14.586999999999989,21.348,2174.3486,1083.8009999999997,0.8450618515672247,0,0
536.16,62.3382615152301,55.07099999999991,17.325,2230.0422000000003,1124.3819999999998,0.6834295518474752,0,0
449.471,33.85862208475771,24.46900000000005,21.723,2168.9286,1075.451,0.7854579080303984,0,0
447.543,36.581955346049796,23.455000000000382,21.734,2167.1816,1071.5760000000002,0.7737214232949846,0,0
599.427,112.36199232887864,69.88700000000017,14.346,2243.3104000000003,1126.1490000000001,0.5099532733079856,0,0
531.207,96.50462836896466,53.720000000000255,17.593,2199.278,1092.55,0.5443347244346171,0,0
434.035,14.969355677390553,17.414999999999964,24.037,2153.4342,1051.782,0.8654126776326189,0,0
653.336,142.06595772502084,81.4970000000003,13.322,2245.1716,1122.4460000000001,0.4098452611669218,0,0
418.485,17.99853661396037,9.64599999999973,24.048,2142.7635999999998,1046.4759999999999,0.8515762381461021,0,0
585.035,86.9072538488522,69.80799999999999,17.079,2229.1178,1118.6930000000002,0.5867799991774237,0,0
596.655,109.74485222453907,67.529,13.454,2254.4146,1132.091,0.5276542050090468,0,0
435.101,36.186146627581195,17.881000000000313,22.978,2147.8894,1051.6240000000003,0.7718238407486261,0,0
346.539,-3.196721171402885,-31.061999999999898,20.262,2162.8361999999997,1065.0570000000002,0.947033800506962,0,0
341.28,-16.562545783223044,-34.94399999999996,21.021,2161.0216,1067.6560000000002,1.0048169491793744,0,0
426.844,20.91976503234693,13.26299999999992,21.75,2172.1924,1069.4889999999998,0.8422950819563038,0,0
487.062,72.11885621850183,38.154999999999745,17.931,2197.509,1094.9249999999997,0.640272661071954,0,0
486.994,69.56440815125225,38.5300000000002,19.088,2188.5892000000003,1082.8319999999999,0.6448061196910726,0,0
676.047,145.5091121628165,83.90300000000025,11.953,2262.469,1135.265,0.4130648731598554,0,0
608.037,129.19951571459282,69.95600000000013,13.042,2246.952,1124.3149999999998,0.45994675175607086,0,0
569.282,107.15353826311056,59.990999999999985,13.242,2251.3262,1132.1119999999999,0.5389684593590465,0,0
360.753,-11.020345280314388,-23.08100000000013,21.933,2157.487,1066.02,0.9817521232768931,0,0
498.556,68.41768054813818,43.02799999999979,18.625,2197.7104,1096.489,0.6517596566596743,0,0
581.444,115.06193243885298,61.52300000000014,11.972,2262.9015999999997,1139.4810000000002,0.521563643406266,0,0
343.608,8.312499311665135,-32.36999999999989,18.996,2169.1818000000003,1071.843,0.8990291605987732,0,0
543.641,105.57358814087291,53.690000000000055,14.111,2235.4854,1120.5890000000002,0.5374763146039823,0,0
542.679,101.8133306474887,54.45499999999993,15.163,2226.3237999999997,1111.728,0.5430137714915876,0,0
658.545,148.98545072805445,82.5,13.25,2241.6488,1117.7679999999998,0.3850341953393345,0,0
585.574,115.1903625041775,65.37199999999984,14.0,2241.3064000000004,1121.169,0.502474686765597,0,0
352.58,-5.0054451475243695,-27.503999999999905,20.301,2167.168,1072.5850000000003,0.9547387375170269,0,0
614.894,124.23757466911417,70.11700000000019,12.028,2263.9604,1140.1789999999999,0.4883345357591471,0,0
491.838,83.21775652312351,40.01800000000003,18.29,2188.9084000000003,1085.0990000000002,0.5935230804090078,0,0
575.95,104.29883762472232,65.47800000000007,15.77,2226.5704,1113.4139999999998,0.5279607801188291,0,0
498.388,89.11484956509457,40.92000000000007,16.201,2209.1002,1101.687,0.5839593198327271,0,0
644.37,151.21169697692528,77.89600000000019,12.397,2246.1166,1122.5260000000003,0.38723496696191995,0,0
495.143,80.94309425470578,41.25799999999981,17.976,2193.7388,1090.988,0.6042915581449592,0,0
609.268,124.62150808293535,68.80300000000034,12.146,2260.8746,1135.9160000000002,0.4857284502814453,0,0
503.053,72.45030045429388,46.46900000000005,21.004,2170.9941999999996,1070.702,0.6215829804099335,0,0
591.387,127.799066474391,66.33899999999994,13.476,2238.909,1118.435,0.46062304010467003,0,0
415.062,20.85810952429162,7.604000000000269,23.421,2148.9776,1047.026,0.8398720832479721,0,0
389.304,9.331403557150907,-6.351000000000113,22.285,2152.6778,1064.1429999999998,0.8922545477835707,0,0
360.83,5.26216905863555,-22.084000000000287,19.559,2173.1482,1073.5919999999999,0.9113916678173021,0,0
365.235,14.10131022617,-19.625,19.606,2169.011,1071.755,0.8743197576227018,0,0
600.26,121.67837431669699,64.75500000000011,10.942,2274.3106,1147.2160000000003,0.5078613729404132,0,0
561.601,103.99636824649852,59.22900000000027,14.601,2236.8782,1118.392,0.539470419883205,0,0
591.536,129.63259446321374,62.402000000000044,10.892,2266.7528,1138.208,0.48064115575854366,0,0
445.78,25.144260299096516,21.746999999999844,20.664,2189.5462,1084.9219999999998,0.826055095149547,0,0
684.509,157.3160508067773,86.7159999999999,12.428,2249.6474000000003,1123.114,0.36453352053088733,0,0
357.917,3.4620260604868633,-23.69100000000026,19.0,2179.5988,1080.078,0.9190930485625184,0,0
382.965,11.547929818169877,-9.59100000000035,19.687,2178.556,1081.1649999999997,0.8849063694846317,0,0
345.774,11.638722099171332,-31.028999999999996,18.776,2169.9698,1072.5179999999998,0.8854310102468258,0,0
589.454,131.89736460130518,64.375,12.405,2247.0124,1125.3790000000001,0.4566079775377731,0,0
560.254,111.25159764964761,56.61000000000013,12.697,2252.0742,1131.032,0.5288254942258801,0,0
521.549,91.40163611237188,47.95500000000038,15.468,2224.0672,1111.2820000000002,0.5806047046949196,0,0
566.244,118.61541697767649,57.985999999999876,12.337,2251.899,1131.15,0.5053189371872395,0,0
518.114,90.85824980603596,49.1880000000001,17.6,2199.2338,1094.998,0.5670281310103988,0,0
659.667,153.77217283843208,78.94700000000012,11.184,2261.1224,1132.644,0.39296257066455587,0,0
629.108,136.45929505342798,72.91599999999971,11.781,2260.709,1133.415,0.44720006939581325,0,0
443.446,45.45675963729386,20.644999999999982,20.219,2177.3474,1074.2840000000003,0.7408053875194754,0,0
554.007,108.48587308411885,56.26800000000003,13.773,2239.8298,1122.243,0.5293335774661898,0,0
407.743,4.531777278812143,3.7080000000000837,21.949,2169.7765999999997,1080.0560000000003,0.913566795313317,0,0
597.138,112.4839760717995,66.95699999999988,12.965,2257.7888,1135.758,0.5218291037635452,0,0
500.697,79.71975048370146,44.202000000000226,19.235,2183.4141999999997,1081.652,0.6014215872017572,0,0
677.77,144.84856596447366,82.34299999999985,10.923,2274.4356,1144.876,0.427142618070133,0,0
621.874,124.93263236626575,73.26400000000012,12.94,2254.7224,1132.449,0.47654088341146283,0,0
629.81,116.76945866965656,71.96299999999974,11.1,2283.7634000000003,1156.519,0.5237894312396777,0,0
482.502,77.03952926173872,35.91899999999987,17.545,2196.6702,1091.102,0.622732752855919,0,0
535.011,109.03835751360938,53.360999999999876,16.222,2205.9132,1095.137,0.5056853913093747,0,0
628.932,120.95576670102344,70.80299999999988,10.51,2286.9676,1158.671,0.5147462669829167,0,0
566.811,109.71477075548307,63.13999999999987,16.23,2215.8502,1104.022,0.5033506535131064,0,0
